Tracker ID,TrackerLOC,ParentID,Wiki page,Country,"Subnational unit (province, state)",Unit,Plant,Chinese Name,Other names,Sponsor,Parent,Capacity (MW),Status,Year,RETIRED,Planned Retire,Combustion technology,Coal type,Coal source,Location,"Local area (taluk, county)","Major area (prefecture, district)",Region,Latitude,Longitude,Accuracy,Permits,Captive,Captive industry use,Captive residential use,Heat rate (Btu per kWh),Emission factor (kg of CO2 per TJ),Capacity factor,Annual CO2 (million tonnes / annum),Lifetime CO2,Remaining plant lifetime (years),resource,final_end_year,final_start_year
G109108,L100947,P102121,https://www.gem.wiki/Shengle_Cogen_power_station,China,Inner Mongolia,Shengle Cogen Power Plant Unit 2,Shengle Cogen power station,京能内蒙古盛乐热电公司,NA,Beijing Energy Investment Holding,Beijing Energy Group,350,operating,2016,NA,NA,supercritical,unknown,NA,Shengle Town,Horinger,Hohhot,East Asia,40.563665,111.863892,exact,2015-6-30,NA,NA,NA,9250,96100,51.00%,1.5,51.3,35,coal,2056,2016
G109111,L101397,P101358,https://www.gem.wiki/Shengli_Dongying_power_station,China,Shandong,Shengli Dongying power station Unit 1,Shengli Dongying power station,中石化胜利油田自备电厂一期,Shengli Dongying power station-2,China Petrochemical Corp,Sinopec,220,operating,1992,NA,NA,subcritical,bituminous,NA,1502 Nan'er Road Wanquan Village,Dongying District,Dongying,East Asia,37.400318,118.5242522,exact,NA,oil & refining,CHP,heat,12183,94600,51.00%,1.2,13.1,11,coal,2032,1992
G109112,L101397,P101358,https://www.gem.wiki/Shengli_Dongying_power_station,China,Shandong,Shengli Dongying power station Unit 2,Shengli Dongying power station,中石化胜利油田自备电厂一期,Shengli Dongying power station-2,China Petrochemical Corp,Sinopec,220,operating,1993,NA,NA,subcritical,bituminous,NA,1502 Nan'er Road Wanquan Village,Dongying District,Dongying,East Asia,37.400318,118.5242522,exact,NA,oil & refining,CHP,heat,12183,94600,51.00%,1.2,14.3,12,coal,2033,1993
G109113,L101397,P101358,https://www.gem.wiki/Shengli_Dongying_power_station,China,Shandong,Shengli Dongying power station Unit 3,Shengli Dongying power station,中石化胜利油田自备电厂二期,Shengli Dongying power station-2,China Petrochemical Corp,Sinopec,300,operating,2000,NA,NA,subcritical,bituminous,NA,1502 Nan'er Road Wanquan Village,Dongying District,Dongying,East Asia,37.400318,118.5242522,exact,NA,oil & refining,CHP,heat,11313,94600,51.00%,1.5,28.8,19,coal,2040,2000
G109114,L101397,P101358,https://www.gem.wiki/Shengli_Dongying_power_station,China,Shandong,Shengli Dongying power station Unit 4,Shengli Dongying power station,中石化胜利油田自备电厂二期,Shengli Dongying power station-2,China Petrochemical Corp,Sinopec,300,operating,2001,NA,NA,subcritical,bituminous,NA,1502 Nan'er Road Wanquan Village,Dongying District,Dongying,East Asia,37.400318,118.5242522,exact,NA,oil & refining,CHP,heat,11313,94600,51.00%,1.5,30.3,20,coal,2041,2001
G109115,L101397,Q200848,https://www.gem.wiki/Shengli_Dongying_power_station,China,Shandong,Shengli Dongying power station Unit 5,Shengli Dongying power station,中石化国电胜利东营热电公司,Shengli Dongying power station-3,Shengli Oil Field Management Bureau 51%; Guodian Shandong Power Co 49%.,"Sinopec (51%), National Energy Investment Group (49%)",660,operating,2015,NA,NA,supercritical,bituminous,NA,1502 Nan'er Road Wanquan Village,Dongying District,Dongying,East Asia,37.400318,118.5242522,exact,2012-5-28,NA,NA,NA,8409,94600,51.00%,2.5,84.1,34,coal,2055,2015
G109119,L101175,Q200629,https://www.gem.wiki/Shenhai_power_station,China,Liaoning,Shenhai power station Unit 1,Shenhai power station,华润电力沈阳热电公司,华润沈海热电厂,China Resources Power Holdings 54.12%; Shenyang Jinshan Energy Co (沈阳金山能源股份有限公司) 26.00%; Huadian Jinshan Energy Co (华电金山能源有限公司) 11.06%; State Grid Liaoning Electric Power Co (国网辽宁省电力有限公司) 8.83%.,"China Resources (54%), China Huadian (37%), SGCC (9%)",200,operating,1991,NA,NA,subcritical,unknown,NA,352 Zhulin Road,Dadong,Shenyang,East Asia,41.815126,123.493734,exact,NA,NA,NA,NA,12618,96100,51.00%,1.1,11.4,10,coal,2031,1991
G109120,L101175,Q200629,https://www.gem.wiki/Shenhai_power_station,China,Liaoning,Shenhai power station Unit 2,Shenhai power station,华润电力沈阳热电公司,华润沈海热电厂,China Resources Power Holdings 54.12%; Shenyang Jinshan Energy Co (沈阳金山能源股份有限公司) 26.00%; Huadian Jinshan Energy Co (华电金山能源有限公司) 11.06%; State Grid Liaoning Electric Power Co (国网辽宁省电力有限公司) 8.83%.,"China Resources (54%), China Huadian (37%), SGCC (9%)",200,operating,1991,NA,NA,subcritical,unknown,NA,352 Zhulin Road,Dadong,Shenyang,East Asia,41.815126,123.493734,exact,NA,NA,NA,NA,12618,96100,51.00%,1.1,11.4,10,coal,2031,1991
G109121,L101175,Q200629,https://www.gem.wiki/Shenhai_power_station,China,Liaoning,Shenhai power station Unit 3,Shenhai power station,华润电力沈阳热电公司,华润沈海热电厂,China Resources Power Holdings 54.12%; Shenyang Jinshan Energy Co (沈阳金山能源股份有限公司) 26.00%; Huadian Jinshan Energy Co (华电金山能源有限公司) 11.06%; State Grid Liaoning Electric Power Co (国网辽宁省电力有限公司) 8.83%.,"China Resources (54%), China Huadian (37%), SGCC (9%)",200,operating,1991,NA,NA,subcritical,unknown,NA,352 Zhulin Road,Dadong,Shenyang,East Asia,41.815126,123.493734,exact,NA,NA,NA,NA,12618,96100,51.00%,1.1,11.4,10,coal,2031,1991
G109122,L100237,Q200439,https://www.gem.wiki/Shenhua_Anqing_power_station,China,Anhui,Shenhua Anqing power station Unit 1,Shenhua Anqing power station,神华神皖安庆皖江发电公司一期,Anqing power station,"Shenwan Energy Co, Ltd","National Energy Investment Group (51%), Wenergy Group (49%)",320,operating,2005,NA,NA,subcritical,bituminous,NA,Laofeng Town,Yingjiang,Anqing,East Asia,30.541,117.1717,exact,NA,NA,NA,NA,10442,94600,51.00%,1.5,35.8,24,coal,2045,2005
G109123,L100237,Q200439,https://www.gem.wiki/Shenhua_Anqing_power_station,China,Anhui,Shenhua Anqing power station Unit 2,Shenhua Anqing power station,神华神皖安庆皖江发电公司一期,Anqing power station,"Shenwan Energy Co, Ltd","National Energy Investment Group (51%), Wenergy Group (49%)",320,operating,2005,NA,NA,subcritical,bituminous,NA,Laofeng Town,Yingjiang,Anqing,East Asia,30.541,117.1717,exact,NA,NA,NA,NA,10442,94600,51.00%,1.5,35.8,24,coal,2045,2005
G100234,L100237,Q200439,https://www.gem.wiki/Shenhua_Anqing_power_station,China,Anhui,Shenhua Anqing power station Unit 3,Shenhua Anqing power station,神华神皖安庆皖江发电公司二期,Anqing power station,"Shenwan Energy Co, Ltd","National Energy Investment Group (51%), Wenergy Group (49%)",1000,operating,2015,NA,NA,ultra-super,bituminous,NA,Laofeng Town,Yingjiang,Anqing,East Asia,30.541,117.1717,exact,2014-12-30,NA,NA,NA,8272,94600,51.00%,3.7,125.4,34,coal,2055,2015
G100235,L100237,Q200439,https://www.gem.wiki/Shenhua_Anqing_power_station,China,Anhui,Shenhua Anqing power station Unit 4,Shenhua Anqing power station,神华神皖安庆皖江发电公司二期,Anqing power station,"Shenwan Energy Co, Ltd","National Energy Investment Group (51%), Wenergy Group (49%)",1000,operating,2015,NA,NA,ultra-super,bituminous,NA,Laofeng Town,Yingjiang,Anqing,East Asia,30.541,117.1717,exact,2014-12-30,NA,NA,NA,8272,94600,51.00%,3.7,125.4,34,coal,2055,2015
G109124,L100635,Q200584,https://www.gem.wiki/Luneng_Baoqing_power_station,China,Heilongjiang,Shenhua Baoqing 1,Shenhua Baoqing power station,神华国能宝清煤电化公司一期,Luneng Baoqing power station,Shenhua Guoneng Energy Group 90%; Baoqing County State-owned Asset Managment Co (宝清县国有资产经营有限责任公司) 10.00%.,"National Energy Investment Group (90%), Baoqing Asset Managment (10%)",600,operating,2020,NA,NA,supercritical,lignite,NA,Chaoyang Town,Baoqing,Shuangyashan,East Asia,46.250035,132.54726,exact,2015-3-10,NA,NA,NA,8409,101000,51.00%,2.4,93.7,39,coal,2060,2020
G109125,L100635,Q200584,https://www.gem.wiki/Luneng_Baoqing_power_station,China,Heilongjiang,Shenhua Baoqing 2,Shenhua Baoqing power station,神华国能宝清煤电化公司一期,Luneng Baoqing power station,Shenhua Guoneng Energy Group 90%; Baoqing County State-owned Asset Managment Co (宝清县国有资产经营有限责任公司) 10.00%.,"National Energy Investment Group (90%), Baoqing Asset Managment (10%)",600,operating,2020,NA,NA,supercritical,lignite,NA,Chaoyang Town,Baoqing,Shuangyashan,East Asia,46.250035,132.54726,exact,2015-3-10,NA,NA,NA,8409,101000,51.00%,2.4,93.7,39,coal,2060,2020
G109134,L101276,P102056,https://www.gem.wiki/Shenhua_Fugu_Guojiawan_power_station,China,Shaanxi,Shenhua Fugu Guojiawan power station Unit 1,Shenhua Fugu Guojiawan power station,神华神东电力郭家湾电厂,NA,Shenhua Shendong Electric Power Corp,National Energy Investment Group,300,operating,2010,NA,NA,subcritical,wstcoal,NA,"Dachanghan Town, Guojiawan Village",Fugu,Yulin,East Asia,39.222631,110.406633,exact,2008-7-8,NA,NA,NA,10442,94600,51.00%,1.4,40.5,29,coal,2050,2010
G109135,L101276,P102056,https://www.gem.wiki/Shenhua_Fugu_Guojiawan_power_station,China,Shaanxi,Shenhua Fugu Guojiawan power station Unit 2,Shenhua Fugu Guojiawan power station,神华神东电力郭家湾电厂,NA,Shenhua Shendong Electric Power Corp,National Energy Investment Group,300,operating,2010,NA,NA,subcritical,wstcoal,NA,"Dachanghan Town, Guojiawan Village",Fugu,Yulin,East Asia,39.222631,110.406633,exact,2008-7-8,NA,NA,NA,10442,94600,51.00%,1.4,40.5,29,coal,2050,2010
G109136,L101277,Q200730,https://www.gem.wiki/Shenhua_Fugu_power_station,China,Shaanxi,Shenhua Fugu power station Unit 1,Shenhua Fugu power station,神华国能陕西德源府谷能源公司一期,府谷庙沟门电厂,Shenhua Guoneng Energy Group 70%; Shaanxi Coal and Chemical Industry Group Fugu Energy Development Co (陕西煤业化工集团府谷能源开发有限公司),"National Energy Investment Group (70%), Shaanxi Coal and Chemical Industry Group (30%)",600,operating,2008,NA,NA,subcritical,bituminous,NA,Miaogoumen Town,Fugu,Yulin,East Asia,39.208319,110.784956,exact,2007-9-10,NA,NA,NA,9572,94600,51.00%,2.6,69.1,27,coal,2048,2008
G109137,L101277,Q200730,https://www.gem.wiki/Shenhua_Fugu_power_station,China,Shaanxi,Shenhua Fugu power station Unit 2,Shenhua Fugu power station,神华国能陕西德源府谷能源公司一期,府谷庙沟门电厂,Shenhua Guoneng Energy Group 70%; Shaanxi Coal and Chemical Industry Group Fugu Energy Development Co (陕西煤业化工集团府谷能源开发有限公司),"National Energy Investment Group (70%), Shaanxi Coal and Chemical Industry Group (30%)",600,operating,2008,NA,NA,subcritical,bituminous,NA,Miaogoumen Town,Fugu,Yulin,East Asia,39.208319,110.784956,exact,2007-9-10,NA,NA,NA,9572,94600,51.00%,2.6,69.1,27,coal,2048,2008
G109138,L101277,Q200730,https://www.gem.wiki/Shenhua_Fugu_power_station,China,Shaanxi,Shenhua Fugu power station Unit 3,Shenhua Fugu power station,神华国能陕西德源府谷能源公司二期,府谷庙沟门电厂，国家能源集团国神府谷电厂二期,Shenhua Guoneng Energy Group 70%; Shaanxi Coal and Chemical Industry Group Fugu Energy Development Co (陕西煤业化工集团府谷能源开发有限公司),"National Energy Investment Group (70%), Shaanxi Coal and Chemical Industry Group (30%)",660,operating,2020,NA,NA,ultra-super,bituminous,NA,Miaogoumen Town,Fugu,Yulin,East Asia,39.208319,110.784956,exact,2016-3-17,NA,NA,NA,8272,94600,51.00%,2.4,94.9,39,coal,2060,2020
G109139,L101277,Q200730,https://www.gem.wiki/Shenhua_Fugu_power_station,China,Shaanxi,Shenhua Fugu power station Unit 4,Shenhua Fugu power station,神华国能陕西德源府谷能源公司二期,府谷庙沟门电厂，国家能源集团国神府谷电厂二期,Shenhua Guoneng Energy Group 70%; Shaanxi Coal and Chemical Industry Group Fugu Energy Development Co (陕西煤业化工集团府谷能源开发有限公司),"National Energy Investment Group (70%), Shaanxi Coal and Chemical Industry Group (30%)",660,operating,2020,NA,NA,ultra-super,bituminous,NA,Miaogoumen Town,Fugu,Yulin,East Asia,39.208319,110.784956,exact,2016-3-17,NA,NA,NA,8272,94600,51.00%,2.4,94.9,39,coal,2060,2020
G109142,L101278,Q200731,https://www.gem.wiki/Shenhua_Guohua_Jinjie_power_station,China,Shaanxi,Shenhua Guohua Jinjie power station Unit 1,Shenhua Guohua Jinjie power station,神华国华陕西锦界发电公司一期,NA,China Shenhua Energy Co 70%; Ducheng Weiye Group (都城伟业集团有限公司) 30%.,"National Energy Investment Group (70%), SGCC (30%)",600,operating,2006,NA,NA,subcritical,bituminous,NA,Jinjie,Shenmu,Yulin,East Asia,38.7368389,110.1661297,exact,2004-11-19,NA,NA,NA,9572,94600,51.00%,2.6,64,25,coal,2046,2006
G109143,L101278,Q200731,https://www.gem.wiki/Shenhua_Guohua_Jinjie_power_station,China,Shaanxi,Shenhua Guohua Jinjie power station Unit 2,Shenhua Guohua Jinjie power station,神华国华陕西锦界发电公司一期,NA,China Shenhua Energy Co 70%; Ducheng Weiye Group (都城伟业集团有限公司) 30%.,"National Energy Investment Group (70%), SGCC (30%)",600,operating,2007,NA,NA,subcritical,bituminous,NA,Jinjie,Shenmu,Yulin,East Asia,38.7368389,110.1661297,exact,2004-11-19,NA,NA,NA,9572,94600,51.00%,2.6,66.6,26,coal,2047,2007
G109144,L101278,Q200731,https://www.gem.wiki/Shenhua_Guohua_Jinjie_power_station,China,Shaanxi,Shenhua Guohua Jinjie power station Unit 3,Shenhua Guohua Jinjie power station,神华国华陕西锦界发电公司二期,NA,China Shenhua Energy Co 70%; Ducheng Weiye Group (都城伟业集团有限公司) 30%.,"National Energy Investment Group (70%), SGCC (30%)",600,operating,2007,NA,NA,subcritical,bituminous,NA,Jinjie,Shenmu,Yulin,East Asia,38.7368389,110.1661297,exact,2006-8-31,NA,NA,NA,9572,94600,51.00%,2.6,66.6,26,coal,2047,2007
G109145,L101278,Q200731,https://www.gem.wiki/Shenhua_Guohua_Jinjie_power_station,China,Shaanxi,Shenhua Guohua Jinjie power station Unit 4,Shenhua Guohua Jinjie power station,神华国华陕西锦界发电公司二期,NA,China Shenhua Energy Co 70%; Ducheng Weiye Group (都城伟业集团有限公司) 30%.,"National Energy Investment Group (70%), SGCC (30%)",600,operating,2007,NA,NA,subcritical,bituminous,NA,Jinjie,Shenmu,Yulin,East Asia,38.7368389,110.1661297,exact,2006-8-31,NA,NA,NA,9572,94600,51.00%,2.6,66.6,26,coal,2047,2007
G109146,L101278,Q200731,https://www.gem.wiki/Shenhua_Guohua_Jinjie_power_station,China,Shaanxi,Shenhua Guohua Jinjie power station Unit 5,Shenhua Guohua Jinjie power station,神华国华陕西锦界发电公司三期,NA,China Shenhua Energy Co 70%; Ducheng Weiye Group (都城伟业集团有限公司) 30%.,"National Energy Investment Group (70%), SGCC (30%)",660,operating,2020,NA,NA,ultra-super,unknown,NA,Jinjie,Shenmu,Yulin,East Asia,38.7368624,110.1661456,exact,2016-3-17,NA,NA,NA,8272,96100,51.00%,2.5,96.5,39,coal,2060,2020
G109147,L101278,Q200731,https://www.gem.wiki/Shenhua_Guohua_Jinjie_power_station,China,Shaanxi,Shenhua Guohua Jinjie power station Unit 6,Shenhua Guohua Jinjie power station,神华国华陕西锦界发电公司三期,NA,China Shenhua Energy Co 70%; Ducheng Weiye Group (都城伟业集团有限公司) 30%.,"National Energy Investment Group (70%), SGCC (30%)",660,operating,2020,NA,NA,ultra-super,unknown,NA,Jinjie,Shenmu,Yulin,East Asia,38.7368624,110.1661456,exact,2016-3-17,NA,NA,NA,8272,96100,51.00%,2.5,96.5,39,coal,2060,2020
G109152,L101673,P102056,https://www.gem.wiki/Shenhua_Guoneng_Dananhu_Power_Plant,China,Xinjiang,Shenhua Guoneng Dananhu Power Plant Unit 1,Shenhua Guoneng Dananhu Power Plant,神华国能哈密煤电公司大南湖电厂一期,"Dananhu power station,",Shenhua Guoneng Energy Group,National Energy Investment Group,300,operating,2011,NA,NA,subcritical,unknown,NA,Huayuan Xiang,Hami,Hami,East Asia,42.7403385,93.4456623,exact,2011-3,NA,NA,NA,10442,96100,51.00%,1.4,42.6,30,coal,2051,2011
G109153,L101673,P102056,https://www.gem.wiki/Shenhua_Guoneng_Dananhu_Power_Plant,China,Xinjiang,Shenhua Guoneng Dananhu Power Plant Unit 2,Shenhua Guoneng Dananhu Power Plant,神华国能哈密煤电公司大南湖电厂一期,"Dananhu power station,",Shenhua Guoneng Energy Group,National Energy Investment Group,300,operating,2011,NA,NA,subcritical,unknown,NA,Huayuan Xiang,Hami,Hami,East Asia,42.7403385,93.4456623,exact,2011-3,NA,NA,NA,10442,96100,51.00%,1.4,42.6,30,coal,2051,2011
G109154,L101674,P102056,https://www.gem.wiki/Shenhua_Guoneng_Fukang_power_station,China,Xinjiang,Shenhua Guoneng Fukang Unit 1,Shenhua Guoneng Fukang power station,神华国能阜康发电公司一期,国网能源新疆大井煤电有限公司,Shenhua Guoneng Energy Group,National Energy Investment Group,150,operating,2008,NA,NA,unknown,unknown,NA,Ganquanpu,Midong,Ürümqi,East Asia,44.13336,87.834665,exact,NA,NA,NA,NA,11187,96100,51.00%,0.8,20.5,27,coal,2048,2008
G109155,L101674,P102056,https://www.gem.wiki/Shenhua_Guoneng_Fukang_power_station,China,Xinjiang,Shenhua Guoneng Fukang Unit 2,Shenhua Guoneng Fukang power station,神华国能阜康发电公司一期,NA,Shenhua Guoneng Energy Group,National Energy Investment Group,150,operating,2008,NA,NA,unknown,unknown,NA,Ganquanpu,Midong,Ürümqi,East Asia,44.13336,87.834665,exact,NA,NA,NA,NA,11187,96100,51.00%,0.8,20.5,27,coal,2048,2008
G109158,L101675,P102056,https://www.gem.wiki/Shenhua_Hami_Dananhu_power_station,China,Xinjiang,Shenhua Guoneng Hami power station unit 1,Shenhua Guoneng Hami power station,神华国能哈密煤电公司哈密电厂,"Shenhua Hami Dananhu power station, 花园电厂",Shenhua Guoneng Energy Group,National Energy Investment Group,660,operating,2015,NA,NA,supercritical,unknown,NA,Huayuan Xiang,Hami,Hami,East Asia,42.411226,93.009166,exact,2013-12-12,NA,NA,NA,8409,96100,51.00%,2.5,85.5,34,coal,2055,2015
G109159,L101675,P102056,https://www.gem.wiki/Shenhua_Hami_Dananhu_power_station,China,Xinjiang,Shenhua Guoneng Hami power station unit 2,Shenhua Guoneng Hami power station,神华国能哈密煤电公司哈密电厂,"Shenhua Hami Dananhu power station, 花园电厂",Shenhua Guoneng Energy Group,National Energy Investment Group,660,operating,2015,NA,NA,supercritical,unknown,NA,Huayuan Xiang,Hami,Hami,East Asia,42.411226,93.009166,exact,2013-12-12,NA,NA,NA,8409,96100,51.00%,2.5,85.5,34,coal,2055,2015
G109160,L101675,P102056,https://www.gem.wiki/Shenhua_Hami_Dananhu_power_station,China,Xinjiang,Shenhua Guoneng Hami power station unit 3,Shenhua Guoneng Hami power station,神华国能哈密煤电公司哈密电厂,"Shenhua Hami Dananhu power station, 花园电厂",Shenhua Guoneng Energy Group,National Energy Investment Group,660,operating,2015,NA,NA,ultra-super,unknown,NA,Huayuan Xiang,Hami,Hami,East Asia,42.411226,93.009166,exact,2013-12-12,NA,NA,NA,8272,96100,51.00%,2.5,84.1,34,coal,2055,2015
G109161,L101675,P102056,https://www.gem.wiki/Shenhua_Hami_Dananhu_power_station,China,Xinjiang,Shenhua Guoneng Hami power station unit 4,Shenhua Guoneng Hami power station,神华国能哈密煤电公司哈密电厂,"Shenhua Hami Dananhu power station, 花园电厂",Shenhua Guoneng Energy Group,National Energy Investment Group,660,operating,2015,NA,NA,ultra-super,unknown,NA,Huayuan Xiang,Hami,Hami,East Asia,42.411226,93.009166,exact,2013-12-12,NA,NA,NA,8272,96100,51.00%,2.5,84.1,34,coal,2055,2015
G109162,L101518,Q200941,https://www.gem.wiki/Shenhua_Hequ_power_station,China,Shanxi,Shenhua Hequ power station Unit 1,Shenhua Hequ power station,神华国能山西鲁能河曲发电公司,神华国能河曲发电有限公司,Shanxi Luneng Hequ Electricity Generation Co,"National Energy Investment Group (60%), Jinneng Group (30%), Shanxi International Energy Group (10%)",600,operating,2004,NA,NA,subcritical,unknown,NA,Wenbi Town,Hequ,Xinzhou,East Asia,39.3830746,111.1843014,exact,NA,NA,NA,NA,9572,96100,51.00%,2.6,59.8,23,coal,2044,2004
G109163,L101518,Q200941,https://www.gem.wiki/Shenhua_Hequ_power_station,China,Shanxi,Shenhua Hequ power station Unit 2,Shenhua Hequ power station,神华国能山西鲁能河曲发电公司,神华国能河曲发电有限公司,Shanxi Luneng Hequ Electricity Generation Co,"National Energy Investment Group (60%), Jinneng Group (30%), Shanxi International Energy Group (10%)",600,operating,2005,NA,NA,subcritical,unknown,NA,Wenbi Town,Hequ,Xinzhou,East Asia,39.3830746,111.1843014,exact,NA,NA,NA,NA,9572,96100,51.00%,2.6,62.4,24,coal,2045,2005
G109164,L101518,Q200941,https://www.gem.wiki/Shenhua_Hequ_power_station,China,Shanxi,Shenhua Hequ power station Unit 3,Shenhua Hequ power station,神华国能山西鲁能河曲发电公司,神华国能河曲发电有限公司,Shanxi Luneng Hequ Electricity Generation Co,"National Energy Investment Group (60%), Jinneng Group (30%), Shanxi International Energy Group (10%)",600,operating,2011,NA,NA,supercritical,unknown,NA,Wenbi Town,Hequ,Xinzhou,East Asia,39.3830746,111.1843014,exact,2012-12,NA,NA,NA,9250,96100,51.00%,2.5,75.4,30,coal,2051,2011
G109165,L101518,Q200941,https://www.gem.wiki/Shenhua_Hequ_power_station,China,Shanxi,Shenhua Hequ power station Unit 4,Shenhua Hequ power station,神华国能山西鲁能河曲发电公司,神华国能河曲发电有限公司,Shanxi Luneng Hequ Electricity Generation Co,"National Energy Investment Group (60%), Jinneng Group (30%), Shanxi International Energy Group (10%)",600,operating,2011,NA,NA,supercritical,unknown,NA,Wenbi Town,Hequ,Xinzhou,East Asia,39.3830746,111.1843014,exact,2012-12,NA,NA,NA,9250,96100,51.00%,2.5,75.4,30,coal,2051,2011
G109170,L100709,P102056,https://www.gem.wiki/Shenhua_Jiaozuo_power_station,China,Henan,Shenhua Jiaozuo power station Unit 1,Shenhua Jiaozuo power station,神华国能焦作电厂,河南焦作电厂,Shenhua Guoneng Energy Group,National Energy Investment Group,220,retired,1979,2010,NA,subcritical,anth,NA,Jianshe West Road,Jiefang District,Jiaozuo,East Asia,35.220028,113.197117,exact,NA,NA,NA,NA,12618,98300,51.00%,1.3,0,0,coal,2010,1979
